server_generation,latency_sensitivity,time_step,capacity,demand
GPU.S3,low,140,2917.0,2917
GPU.S3,medium,140,1040.0,1040
GPU.S3,high,140,1101.0,1101
CPU.S1,low,141,0.0,0
CPU.S1,medium,141,0.0,0
CPU.S1,high,141,0.0,0
CPU.S2,low,141,14123.0,14123
CPU.S2,medium,141,14076.0,14076
CPU.S2,high,141,13036.0,13036
CPU.S3,low,141,236786.51931655267,158128
CPU.S3,medium,141,206729.90627180078,157606
CPU.S3,high,141,21855.52489655823,16278
CPU.S4,low,141,465177.18793035625,473980
CPU.S4,medium,141,325927.0,325927
CPU.S4,high,141,120225.0,120225
GPU.S1,low,141,0.0,0
GPU.S1,medium,141,0.0,0
GPU.S1,high,141,0.0,0
GPU.S2,low,141,1285.331899051744,1216
GPU.S2,medium,141,1238.6124288898034,1152
GPU.S2,high,141,644.0,644
GPU.S3,low,141,2970.0,2970
GPU.S3,medium,141,1213.0,1213
GPU.S3,high,141,2009.0,2009
CPU.S1,low,142,0.0,0
CPU.S1,medium,142,0.0,0
CPU.S1,high,142,0.0,0
CPU.S2,low,142,11634.0,11634
CPU.S2,medium,142,12441.0,12441
CPU.S2,high,142,8674.0,8674
CPU.S3,low,142,232188.0252627323,162703
CPU.S3,medium,142,201919.5805204877,171483
CPU.S3,high,142,21298.22164315184,19984
CPU.S4,low,142,381294.190686493,355153
CPU.S4,medium,142,394668.0,394668
CPU.S4,high,142,121386.0,121386
GPU.S1,low,142,0.0,0
GPU.S1,medium,142,0.0,0
GPU.S1,high,142,0.0,0
GPU.S2,low,142,1292.165062973024,1201
GPU.S2,medium,142,1191.1848865282254,1164
GPU.S2,high,142,656.0,656
GPU.S3,low,142,3759.0,3759
GPU.S3,medium,142,1613.0,1613
GPU.S3,high,142,1295.0,1295
CPU.S1,low,143,0.0,0
CPU.S1,medium,143,0.0,0
CPU.S1,high,143,0.0,0
CPU.S2,low,143,7313.0,7313
CPU.S2,medium,143,6207.0,6207
CPU.S2,high,143,6821.0,6821
CPU.S3,low,143,234395.38953925262,213553
CPU.S3,medium,143,200029.87643879108,181590
CPU.S3,high,143,21362.31332000514,19356
CPU.S4,low,143,324353.5072659689,452335
CPU.S4,medium,143,424470.0,424470
CPU.S4,high,143,140722.0,140722
GPU.S1,low,143,0.0,0
GPU.S1,medium,143,0.0,0
GPU.S1,high,143,0.0,0
GPU.S2,low,143,1173.5340262848515,1184
GPU.S2,medium,143,1227.0,1227
GPU.S2,high,143,732.0,732
GPU.S3,low,143,3677.829615566811,3400
GPU.S3,medium,143,1525.0,1525
GPU.S3,high,143,1430.0,1430
CPU.S1,low,144,0.0,0
CPU.S1,medium,144,0.0,0
CPU.S1,high,144,0.0,0
CPU.S2,low,144,2413.0,2413
CPU.S2,medium,144,5275.0,5275
CPU.S2,high,144,3696.0,3696
CPU.S3,low,144,227101.0337118287,298693
CPU.S3,medium,144,196945.69301438355,212557
CPU.S3,high,144,25961.0,25961
CPU.S4,low,144,298643.00699195586,469930
CPU.S4,medium,144,457946.3241417432,503561
CPU.S4,high,144,149080.0,149080
GPU.S1,low,144,0.0,0
GPU.S1,medium,144,0.0,0
GPU.S1,high,144,0.0,0
GPU.S2,low,144,1168.0,1168
GPU.S2,medium,144,1260.0,1260
GPU.S2,high,144,680.0,680
GPU.S3,low,144,4003.0,4003
GPU.S3,medium,144,1399.0,1399
GPU.S3,high,144,1353.0,1353
CPU.S1,low,145,0.0,0
CPU.S1,medium,145,0.0,0
CPU.S1,high,145,0.0,0
CPU.S2,low,145,0.0,0
CPU.S2,medium,145,0.0,0
CPU.S2,high,145,0.0,0
CPU.S3,low,145,225822.28988749735,298172
CPU.S3,medium,145,197486.5796545622,217512
CPU.S3,high,145,26507.40583070043,28010
CPU.S4,low,145,300862.45002341224,526359
CPU.S4,medium,145,452962.40351256286,520499
CPU.S4,high,145,144776.0,144776
GPU.S1,low,145,0.0,0
GPU.S1,medium,145,0.0,0
GPU.S1,high,145,0.0,0
GPU.S2,low,145,1182.0,1182
GPU.S2,medium,145,1235.6647746858403,1187
GPU.S2,high,145,673.0,673
GPU.S3,low,145,4942.0,4942
GPU.S3,medium,145,1465.0,1465
GPU.S3,high,145,1243.0,1243
CPU.S1,low,146,0.0,0
CPU.S1,medium,146,0.0,0
CPU.S1,high,146,0.0,0
CPU.S2,low,146,0.0,0
CPU.S2,medium,146,0.0,0
CPU.S2,high,146,0.0,0
CPU.S3,low,146,225971.08445971584,329277
CPU.S3,medium,146,206232.3498752154,209124
CPU.S3,high,146,23925.0,23925
CPU.S4,low,146,297650.9215108332,483574
CPU.S4,medium,146,448717.0,448717
CPU.S4,high,146,151073.0,151073
GPU.S1,low,146,0.0,0
GPU.S1,medium,146,0.0,0
GPU.S1,high,146,0.0,0
GPU.S2,low,146,1209.0,1209
GPU.S2,medium,146,1267.0,1267
GPU.S2,high,146,645.2074012125396,606
GPU.S3,low,146,4763.766837076681,4701
GPU.S3,medium,146,1301.0,1301
GPU.S3,high,146,1753.0,1753
CPU.S1,low,147,0.0,0
CPU.S1,medium,147,0.0,0
CPU.S1,high,147,0.0,0
CPU.S2,low,147,0.0,0
CPU.S2,medium,147,0.0,0
CPU.S2,high,147,0.0,0
CPU.S3,low,147,253948.48954986435,318261
CPU.S3,medium,147,183529.0,183529
CPU.S3,high,147,18906.0,18906
CPU.S4,low,147,333305.0972474344,466683
CPU.S4,medium,147,412150.0,412150
CPU.S4,high,147,142958.0,142958
GPU.S1,low,147,0.0,0
GPU.S1,medium,147,0.0,0
GPU.S1,high,147,0.0,0
GPU.S2,low,147,1254.21452580377,1231
GPU.S2,medium,147,1252.8471276860057,1167
GPU.S2,high,147,671.0,671
GPU.S3,low,147,4907.411720711987,4481
GPU.S3,medium,147,1283.0227281872355,1067
GPU.S3,high,147,1671.0,1671
CPU.S1,low,148,0.0,0
CPU.S1,medium,148,0.0,0
CPU.S1,high,148,0.0,0
CPU.S2,low,148,0.0,0
CPU.S2,medium,148,0.0,0
CPU.S2,high,148,0.0,0
CPU.S3,low,148,262978.22106782504,289362
CPU.S3,medium,148,171433.40545199686,159755
CPU.S3,high,148,18784.0,18784
CPU.S4,low,148,406733.60361668275,523837
CPU.S4,medium,148,364819.0,364819
CPU.S4,high,148,138212.0,138212
GPU.S1,low,148,0.0,0
GPU.S1,medium,148,0.0,0
GPU.S1,high,148,0.0,0
GPU.S2,low,148,1238.4837134842448,1090
GPU.S2,medium,148,1166.0,1166
GPU.S2,high,148,758.0,758
GPU.S3,low,148,4870.0,4870
GPU.S3,medium,148,1440.0,1440
GPU.S3,high,148,1723.0,1723
CPU.S1,low,149,0.0,0
CPU.S1,medium,149,0.0,0
CPU.S1,high,149,0.0,0
CPU.S2,low,149,0.0,0
CPU.S2,medium,149,0.0,0
CPU.S2,high,149,0.0,0
CPU.S3,low,149,267663.872130933,293239
CPU.S3,medium,149,174892.16194708447,183030
CPU.S3,high,149,15508.0,15508
CPU.S4,low,149,437730.5993881303,497807
CPU.S4,medium,149,330979.0,330979
CPU.S4,high,149,134228.0,134228
GPU.S1,low,149,0.0,0
GPU.S1,medium,149,0.0,0
GPU.S1,high,149,0.0,0
GPU.S2,low,149,1162.6638832337821,1181
GPU.S2,medium,149,1160.0,1160
GPU.S2,high,149,793.0,793
GPU.S3,low,149,4234.621320069717,4224
GPU.S3,medium,149,1940.0,1940
GPU.S3,high,149,2000.0,2000
CPU.S1,low,150,0.0,0
CPU.S1,medium,150,0.0,0
CPU.S1,high,150,0.0,0
CPU.S2,low,150,0.0,0
CPU.S2,medium,150,0.0,0
CPU.S2,high,150,0.0,0
CPU.S3,low,150,268645.93797510315,319548
CPU.S3,medium,150,176513.06104617516,224582
CPU.S3,high,150,11269.0,11269
CPU.S4,low,150,439681.2425982588,582365
CPU.S4,medium,150,314663.13462172664,411747
CPU.S4,high,150,152497.0,152497
GPU.S1,low,150,0.0,0
GPU.S1,medium,150,0.0,0
GPU.S1,high,150,0.0,0
GPU.S2,low,150,1186.3929739764096,1392
GPU.S2,medium,150,1165.0,1165
GPU.S2,high,150,789.0,789
GPU.S3,low,150,5150.0,5150
GPU.S3,medium,150,1792.0,1792
GPU.S3,high,150,2757.0,2757
CPU.S1,low,151,0.0,0
CPU.S1,medium,151,0.0,0
CPU.S1,high,151,0.0,0
CPU.S2,low,151,0.0,0
CPU.S2,medium,151,0.0,0
CPU.S2,high,151,0.0,0
CPU.S3,low,151,267257.5026776716,239424
CPU.S3,medium,151,180029.17919021065,176084
CPU.S3,high,151,11448.64363401796,9409
CPU.S4,low,151,483489.0,483489
CPU.S4,medium,151,277071.88291227445,274621
CPU.S4,high,151,139980.36926392565,138561
GPU.S1,low,151,0.0,0
GPU.S1,medium,151,0.0,0
GPU.S1,high,151,0.0,0
GPU.S2,low,151,1093.1836146295152,1527
GPU.S2,medium,151,1158.0,1158
GPU.S2,high,151,893.0,893
GPU.S3,low,151,5550.184593635908,6214
GPU.S3,medium,151,1837.0,1837
GPU.S3,high,151,2900.0,2900
CPU.S1,low,152,0.0,0
CPU.S1,medium,152,0.0,0
CPU.S1,high,152,0.0,0
CPU.S2,low,152,0.0,0
CPU.S2,medium,152,0.0,0
CPU.S2,high,152,0.0,0
CPU.S3,low,152,266414.73412948434,260284
CPU.S3,medium,152,179006.2954968316,174884
CPU.S3,high,152,14310.0,14310
CPU.S4,low,152,491950.3432034888,589276
CPU.S4,medium,152,278622.0414293971,274396
CPU.S4,high,152,135412.0,135412
GPU.S1,low,152,0.0,0
GPU.S1,medium,152,0.0,0
GPU.S1,high,152,0.0,0
GPU.S2,low,152,1053.8199394034095,1423
GPU.S2,medium,152,1252.0,1252
GPU.S2,high,152,874.0,874
GPU.S3,low,152,5743.0,5743
GPU.S3,medium,152,2178.716922785368,1675
GPU.S3,high,152,2573.509725590969,2329
CPU.S1,low,153,0.0,0
CPU.S1,medium,153,0.0,0
CPU.S1,high,153,0.0,0
CPU.S2,low,153,0.0,0
CPU.S2,medium,153,0.0,0
CPU.S2,high,153,0.0,0
CPU.S3,low,153,274336.0,274336
CPU.S3,medium,153,172071.26990364888,171655
CPU.S3,high,153,11852.544830554692,10762
CPU.S4,low,153,491017.0,491017
CPU.S4,medium,153,303241.0,303241
CPU.S4,high,153,122336.0,122336
GPU.S1,low,153,0.0,0
GPU.S1,medium,153,0.0,0
GPU.S1,high,153,0.0,0
GPU.S2,low,153,1036.5421209298531,1496
GPU.S2,medium,153,1252.0,1252
GPU.S2,high,153,892.0,892
GPU.S3,low,153,4783.197384325182,5658
GPU.S3,medium,153,2177.0,2177
GPU.S3,high,153,3354.0,3354
CPU.S1,low,154,0.0,0
CPU.S1,medium,154,0.0,0
CPU.S1,high,154,0.0,0
CPU.S2,low,154,0.0,0
CPU.S2,medium,154,0.0,0
CPU.S2,high,154,0.0,0
CPU.S3,low,154,265284.2677012834,284704
CPU.S3,medium,154,176522.0,176522
CPU.S3,high,154,11553.0,11553
CPU.S4,low,154,485371.83127357357,424314
CPU.S4,medium,154,261444.36587727276,203381
CPU.S4,high,154,121605.0,121605
GPU.S1,low,154,0.0,0
GPU.S1,medium,154,0.0,0
GPU.S1,high,154,0.0,0
GPU.S2,low,154,1033.7629278035315,1439
GPU.S2,medium,154,1233.0299076471001,1295
GPU.S2,high,154,886.4664320243157,898
GPU.S3,low,154,4891.884035075025,5205
GPU.S3,medium,154,2258.118529799317,2346
GPU.S3,high,154,3307.0,3307
CPU.S1,low,155,0.0,0
CPU.S1,medium,155,0.0,0
CPU.S1,high,155,0.0,0
CPU.S2,low,155,0.0,0
CPU.S2,medium,155,0.0,0
CPU.S2,high,155,0.0,0
CPU.S3,low,155,262232.9977349152,262658
CPU.S3,medium,155,187926.0,187926
CPU.S3,high,155,6513.0,6513
CPU.S4,low,155,479574.22443489725,389914
CPU.S4,medium,155,263408.7470808424,231064
CPU.S4,high,155,98094.0,98094
GPU.S1,low,155,0.0,0
GPU.S1,medium,155,0.0,0
GPU.S1,high,155,0.0,0
GPU.S2,low,155,1032.397658723832,1568
GPU.S2,medium,155,1288.0,1288
GPU.S2,high,155,894.0,894
GPU.S3,low,155,5116.459670059809,4937
GPU.S3,medium,155,2040.4992191099684,1852
GPU.S3,high,155,3381.0,3381
CPU.S1,low,156,0.0,0
CPU.S1,medium,156,0.0,0
CPU.S1,high,156,0.0,0
CPU.S2,low,156,0.0,0
CPU.S2,medium,156,0.0,0
CPU.S2,high,156,0.0,0
CPU.S3,low,156,265579.3310375927,337026
CPU.S3,medium,156,193966.68022347506,197979
CPU.S3,high,156,893.0,893
CPU.S4,low,156,473276.0,473276
CPU.S4,medium,156,272566.0,272566
CPU.S4,high,156,80508.0,80508
GPU.S1,low,156,0.0,0
GPU.S1,medium,156,0.0,0
GPU.S1,high,156,0.0,0
GPU.S2,low,156,1019.6858362956895,1641
GPU.S2,medium,156,1241.0,1241
GPU.S2,high,156,951.1316015671839,960
GPU.S3,low,156,5297.330162910341,5264
GPU.S3,medium,156,1982.3431789424656,1654
GPU.S3,high,156,3049.0,3049
CPU.S1,low,157,0.0,0
CPU.S1,medium,157,0.0,0
CPU.S1,high,157,0.0,0
CPU.S2,low,157,0.0,0
CPU.S2,medium,157,0.0,0
CPU.S2,high,157,0.0,0
CPU.S3,low,157,264642.07943388773,377209
CPU.S3,medium,157,194179.30286075218,204284
CPU.S3,high,157,605.0,605
CPU.S4,low,157,442018.0,442018
CPU.S4,medium,157,314777.0,314777
CPU.S4,high,157,69655.0,69655
GPU.S1,low,157,0.0,0
GPU.S1,medium,157,0.0,0
GPU.S1,high,157,0.0,0
GPU.S2,low,157,1000.0119370772906,1744
GPU.S2,medium,157,1207.160126289732,1263
GPU.S2,high,157,918.0,918
GPU.S3,low,157,5335.785035428184,4794
GPU.S3,medium,157,2044.950269155302,1716
GPU.S3,high,157,2985.0,2985
CPU.S1,low,158,0.0,0
CPU.S1,medium,158,0.0,0
CPU.S1,high,158,0.0,0
CPU.S2,low,158,0.0,0
CPU.S2,medium,158,0.0,0
CPU.S2,high,158,0.0,0
CPU.S3,low,158,258108.72620596064,372788
CPU.S3,medium,158,197718.21117993596,206130
CPU.S3,high,158,609.9777821694186,4711
CPU.S4,low,158,445489.24164152826,347526
CPU.S4,medium,158,310995.0,310995
CPU.S4,high,158,62120.0,62120
GPU.S1,low,158,0.0,0
GPU.S1,medium,158,0.0,0
GPU.S1,high,158,0.0,0
GPU.S2,low,158,1014.8270025937095,1798
GPU.S2,medium,158,1207.0,1207
GPU.S2,high,158,962.0,962
GPU.S3,low,158,5573.0,5573
GPU.S3,medium,158,2210.0,2210
GPU.S3,high,158,2783.0,2783
CPU.S1,low,159,0.0,0
CPU.S1,medium,159,0.0,0
CPU.S1,high,159,0.0,0
CPU.S2,low,159,0.0,0
CPU.S2,medium,159,0.0,0
CPU.S2,high,159,0.0,0
CPU.S3,low,159,266499.66906583,359670
CPU.S3,medium,159,194120.0,194120
CPU.S3,high,159,0.0,0
CPU.S4,low,159,453139.267664546,206975
CPU.S4,medium,159,211723.0,211723
CPU.S4,high,159,40525.0,40525
GPU.S1,low,159,0.0,0
GPU.S1,medium,159,0.0,0
GPU.S1,high,159,0.0,0
GPU.S2,low,159,1003.3683559890085,1653
GPU.S2,medium,159,1257.269951863664,1275
GPU.S2,high,159,889.0,889
GPU.S3,low,159,5136.836808037941,6447
GPU.S3,medium,159,2658.0,2658
GPU.S3,high,159,2586.0,2586
CPU.S1,low,160,0.0,0
CPU.S1,medium,160,0.0,0
CPU.S1,high,160,0.0,0
CPU.S2,low,160,0.0,0
CPU.S2,medium,160,0.0,0
CPU.S2,high,160,0.0,0
CPU.S3,low,160,280275.7421323719,342222
CPU.S3,medium,160,176805.920464181,173994
CPU.S3,high,160,2927.0,2927
CPU.S4,low,160,541990.8790221328,345485
CPU.S4,medium,160,132332.0,132332
CPU.S4,high,160,34375.54247629754,30416
GPU.S1,low,160,0.0,0
GPU.S1,medium,160,0.0,0
GPU.S1,high,160,0.0,0
GPU.S2,low,160,1179.7362440642542,1562
GPU.S2,medium,160,1157.0,1157
GPU.S2,high,160,801.0,801
GPU.S3,low,160,4550.500516346742,7148
GPU.S3,medium,160,3632.0,3632
GPU.S3,high,160,2219.0,2219
CPU.S1,low,161,0.0,0
CPU.S1,medium,161,0.0,0
CPU.S1,high,161,0.0,0
CPU.S2,low,161,0.0,0
CPU.S2,medium,161,0.0,0
CPU.S2,high,161,0.0,0
CPU.S3,low,161,264066.28096995613,417915
CPU.S3,medium,161,183712.0,183712
CPU.S3,high,161,14388.0,14388
CPU.S4,low,161,528376.7601179986,387563
CPU.S4,medium,161,131502.06307662983,105028
CPU.S4,high,161,35132.0,35132
GPU.S1,low,161,0.0,0
GPU.S1,medium,161,0.0,0
GPU.S1,high,161,0.0,0
GPU.S2,low,161,1250.7692442830821,1431
GPU.S2,medium,161,1180.664309286968,1199
GPU.S2,high,161,724.0,724
GPU.S3,low,161,4446.108726827217,7793
GPU.S3,medium,161,4332.0,4332
GPU.S3,high,161,1715.0,1715
CPU.S1,low,162,0.0,0
CPU.S1,medium,162,0.0,0
CPU.S1,high,162,0.0,0
CPU.S2,low,162,0.0,0
CPU.S2,medium,162,0.0,0
CPU.S2,high,162,0.0,0
CPU.S3,low,162,265953.36610632535,551287
CPU.S3,medium,162,180489.27800629483,235459
CPU.S3,high,162,15563.459381944062,17419
CPU.S4,low,162,566096.1764937523,598397
CPU.S4,medium,162,138167.16030014324,106964
CPU.S4,high,162,6172.0,6172
GPU.S1,low,162,0.0,0
GPU.S1,medium,162,0.0,0
GPU.S1,high,162,0.0,0
GPU.S2,low,162,1213.8847719126197,1451
GPU.S2,medium,162,1156.0,1156
GPU.S2,high,162,784.0,784
GPU.S3,low,162,3809.1798433240847,8404
GPU.S3,medium,162,5071.0,5071
GPU.S3,high,162,1646.0,1646
CPU.S1,low,163,0.0,0
CPU.S1,medium,163,0.0,0
CPU.S1,high,163,0.0,0
CPU.S2,low,163,0.0,0
CPU.S2,medium,163,0.0,0
CPU.S2,high,163,0.0,0
CPU.S3,low,163,260500.2695046722,402477
CPU.S3,medium,163,195158.0,195158
CPU.S3,high,163,6040.808573436415,4226
CPU.S4,low,163,511759.56365003553,301870
CPU.S4,medium,163,175054.0,175054
CPU.S4,high,163,5945.1494733865175,0
GPU.S1,low,163,0.0,0
GPU.S1,medium,163,0.0,0
GPU.S1,high,163,0.0,0
GPU.S2,low,163,1237.2886567010944,1439
GPU.S2,medium,163,1155.5513792785996,1160
GPU.S2,high,163,761.9924901579797,775
GPU.S3,low,163,3620.7817534667806,8091
GPU.S3,medium,163,5550.0,5550
GPU.S3,high,163,1275.0,1275
CPU.S1,low,164,0.0,0
CPU.S1,medium,164,0.0,0
CPU.S1,high,164,0.0,0
CPU.S2,low,164,0.0,0
CPU.S2,medium,164,0.0,0
CPU.S2,high,164,0.0,0
CPU.S3,low,164,242434.29506675707,434271
CPU.S3,medium,164,215588.0,215588
CPU.S3,high,164,6075.0,6075
CPU.S4,low,164,491126.50711048,295437
CPU.S4,medium,164,204116.0,204116
CPU.S4,high,164,11805.0,11805
GPU.S1,low,164,0.0,0
GPU.S1,medium,164,0.0,0
GPU.S1,high,164,0.0,0
GPU.S2,low,164,1365.3372062203048,1424
GPU.S2,medium,164,1138.0,1138
GPU.S2,high,164,713.0,713
GPU.S3,low,164,1440.911726157414,7975
GPU.S3,medium,164,7082.0,7082
GPU.S3,high,164,1651.0,1651
CPU.S1,low,165,0.0,0
CPU.S1,medium,165,0.0,0
CPU.S1,high,165,0.0,0
CPU.S2,low,165,0.0,0
CPU.S2,medium,165,0.0,0
CPU.S2,high,165,0.0,0
CPU.S3,low,165,212656.182947676,498611
CPU.S3,medium,165,226351.0,226351
CPU.S3,high,165,14248.0,14248
CPU.S4,low,165,442150.1894629656,422457
CPU.S4,medium,165,247261.0,247261
CPU.S4,high,165,21140.0,21140
GPU.S1,low,165,0.0,0
GPU.S1,medium,165,0.0,0
GPU.S1,high,165,0.0,0
GPU.S2,low,165,1303.8955242926786,1407
GPU.S2,medium,165,1158.0737147267223,1191
GPU.S2,high,165,705.0,705
GPU.S3,low,165,92.8670624295718,8304
GPU.S3,medium,165,7096.0,7096
GPU.S3,high,165,3161.0,3161
CPU.S1,low,166,0.0,0
CPU.S1,medium,166,0.0,0
CPU.S1,high,166,0.0,0
CPU.S2,low,166,0.0,0
CPU.S2,medium,166,0.0,0
CPU.S2,high,166,0.0,0
CPU.S3,low,166,199227.20233743844,536432
CPU.S3,medium,166,247293.0,247293
CPU.S3,high,166,18637.0,18637
CPU.S4,low,166,443678.75392546185,452331
CPU.S4,medium,166,254702.9818697692,220712
CPU.S4,high,166,21205.0,21205
GPU.S1,low,166,0.0,0
GPU.S1,medium,166,0.0,0
GPU.S1,high,166,0.0,0
GPU.S2,low,166,1336.3891283254388,1395
GPU.S2,medium,166,1162.0,1162
GPU.S2,high,166,645.0,645
GPU.S3,low,166,307.2559135564574,9669
GPU.S3,medium,166,7776.0,7776
GPU.S3,high,166,2551.0,2551
CPU.S1,low,167,0.0,0
CPU.S1,medium,167,0.0,0
CPU.S1,high,167,0.0,0
CPU.S2,low,167,0.0,0
CPU.S2,medium,167,0.0,0
CPU.S2,high,167,0.0,0
CPU.S3,low,167,175159.94839909737,492076
CPU.S3,medium,167,259962.0,259962
CPU.S3,high,167,20250.0,20250
CPU.S4,low,167,402545.8997006573,383753
CPU.S4,medium,167,285805.0,285805
CPU.S4,high,167,13402.0,13402
GPU.S1,low,167,0.0,0
GPU.S1,medium,167,0.0,0
GPU.S1,high,167,0.0,0
GPU.S2,low,167,1262.0,1262
GPU.S2,medium,167,1186.0,1186
GPU.S2,high,167,616.0,616
GPU.S3,low,167,0.0,8754
GPU.S3,medium,167,7940.95085033102,8769
GPU.S3,high,167,2438.0,2438
CPU.S1,low,168,0.0,0
CPU.S1,medium,168,0.0,0
CPU.S1,high,168,0.0,0
CPU.S2,low,168,0.0,0
CPU.S2,medium,168,0.0,0
CPU.S2,high,168,0.0,0
CPU.S3,low,168,176146.4960415772,555302
CPU.S3,medium,168,254687.76167267706,279723
CPU.S3,high,168,18072.0,18072
CPU.S4,low,168,419377.0,419377
CPU.S4,medium,168,282980.0,282980
CPU.S4,high,168,9530.0,9530
GPU.S1,low,168,0.0,0
GPU.S1,medium,168,0.0,0
GPU.S1,high,168,0.0,0
GPU.S2,low,168,1204.0,1204
GPU.S2,medium,168,1166.0,1166
GPU.S2,high,168,555.0,555
GPU.S3,low,168,0.0,7966
GPU.S3,medium,168,8422.302584503968,9608
GPU.S3,high,168,1753.0,1753
